step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,max_avalanche,avalanche_count,mean_size,power_law_exponent
0,1.0,1.2512500000000002,0.0,0.0012500000000000002,0.0,0.0,1.0,0.0,True,1.2500000000000002,0.0,0,0,0.0,0.0
1,2.0,1.7525000000000004,0.0,0.0025000000000000005,0.0,0.0,1.0,0.0,True,1.7500000000000004,0.0,0,0,0.0,0.0
2,3.0,2.2537500000000006,0.0,0.0037500000000000007,0.0,0.0,1.0,0.0,True,2.2500000000000004,0.0,0,0,0.0,0.0
3,4.0,2.7550000000000003,0.0,0.005000000000000001,0.0,0.0,1.0,0.0,True,2.7500000000000004,0.0,0,0,0.0,0.0
4,5.0,3.6312500000000005,0.0,0.006250000000000001,0.0,0.0,1.0,0.0,True,3.625000000000001,0.0,0,0,0.0,0.0
5,6.0,4.507500000000001,0.0,0.0075000000000000015,0.0,0.0,1.0,0.0,True,4.500000000000001,0.0,0,0,0.0,0.0
6,7.0,5.008750000000001,0.0,0.00875,0.0,0.0,1.0,0.0,True,5.000000000000001,0.0,0,0,0.0,0.0
7,8.0,5.510000000000001,0.0,0.010000000000000002,0.0,0.0,1.0,0.0,True,5.500000000000001,0.0,0,0,0.0,0.0
8,9.0,6.386250000000001,0.0,0.011250000000000003,0.0,0.0,1.0,0.0,True,6.375000000000001,0.0,0,0,0.0,0.0
9,10.0,6.887500000000001,0.0,0.012500000000000002,0.0,0.0,1.0,0.0,True,6.875000000000002,0.0,0,0,0.0,0.0
10,11.0,7.763750000000002,0.0,0.013750000000000002,0.0,0.0,1.0,0.0,True,7.750000000000002,0.0,0,0,0.0,0.0
11,12.0,8.015000000000002,0.0,0.015000000000000003,0.0,0.0,1.0,0.0,True,8.000000000000002,0.0,0,0,0.0,0.0
12,13.0,8.516250000000001,0.0,0.016250000000000004,0.0,0.0,1.0,0.0,True,8.500000000000002,0.0,0,0,0.0,0.0
13,14.0,8.767500000000002,0.0,0.0175,0.0,0.0,1.0,0.0,True,8.750000000000002,0.0,0,0,0.0,0.0
14,15.0,9.643750000000002,0.0,0.018750000000000003,0.0,0.0,1.0,0.0,True,9.625000000000002,0.0,0,0,0.0,0.0
15,16.0,9.895000000000001,0.0,0.020000000000000004,0.0,0.0,1.0,0.0,True,9.875000000000002,0.0,0,0,0.0,0.0
16,17.0,10.396250000000002,0.0,0.021250000000000005,0.0,0.0,1.0,0.0,True,10.375000000000002,0.0,0,0,0.0,0.0
17,18.0,11.272500000000003,0.0,0.022500000000000006,0.0,0.0,1.0,0.0,True,11.250000000000002,0.0,0,0,0.0,0.0
18,19.0,12.148750000000001,0.0,0.023750000000000004,0.0,0.0,1.0,0.0,True,12.125000000000002,0.0,0,0,0.0,0.0
19,20.0,13.025000000000002,0.0,0.025000000000000005,0.0,0.0,1.0,0.0,True,13.000000000000002,0.0,0,0,0.0,0.0
20,21.0,14.276250000000003,0.0,0.026250000000000006,0.0,0.0,1.0,0.0,True,14.250000000000004,0.0,0,0,0.0,0.0
21,22.0,14.777500000000003,0.0,0.027500000000000004,0.0,0.0,1.0,0.0,True,14.750000000000004,0.0,0,0,0.0,0.0
22,23.0,15.653750000000002,0.0,0.028750000000000005,0.0,0.0,1.0,0.0,True,15.625000000000004,0.0,0,0,0.0,0.0
23,24.0,16.155000000000005,0.0,0.030000000000000006,0.0,0.0,1.0,0.0,True,16.125000000000004,0.0,0,0,0.0,0.0
24,25.0,16.656250000000004,0.0,0.03125000000000001,0.0,0.0,1.0,0.0,True,16.625000000000004,0.0,0,0,0.0,0.0
25,26.0,17.532500000000002,0.0,0.03250000000000001,0.0,0.0,1.0,0.0,True,17.500000000000004,0.0,0,0,0.0,0.0
26,27.0,18.786250000000003,0.0,0.036250000000000004,0.0,0.0,2.0,0.0,True,18.750000000000004,0.0,0,0,0.0,0.0
27,28.0,19.287500000000005,0.0,0.037500000000000006,0.0,0.0,2.0,0.0,True,19.250000000000004,0.0,0,0,0.0,0.0
28,29.0,19.788750000000004,0.0,0.03875000000000001,0.0,0.0,2.0,0.0,True,19.750000000000004,0.0,0,0,0.0,0.0
29,30.0,20.040000000000003,0.0,0.04000000000000001,0.0,0.0,2.0,0.0,True,20.000000000000004,0.0,0,0,0.0,0.0
30,31.0,20.666250000000005,0.0,0.04125000000000001,0.0,0.0,2.0,0.0,True,20.625000000000004,0.0,0,0,0.0,0.0
31,32.0,21.542500000000004,0.0,0.04250000000000001,0.0,0.0,2.0,0.0,True,21.500000000000004,0.0,0,0,0.0,0.0
32,33.0,22.043750000000003,0.0,0.04375000000000001,0.0,0.0,2.0,0.0,True,22.000000000000004,0.0,0,0,0.0,0.0
33,34.0,24.672500000000007,0.0,0.04750000000000001,0.0,0.0,2.0,0.0,True,24.625000000000004,0.0,0,0,0.0,0.0
34,35.0,25.548750000000005,0.0,0.04875000000000001,0.0,0.0,2.0,0.0,True,25.500000000000004,0.0,0,0,0.0,0.0
35,36.0,26.050000000000004,0.0,0.05000000000000001,0.0,0.0,2.0,0.0,True,26.000000000000004,0.0,0,0,0.0,0.0
36,37.0,26.551250000000007,0.0,0.05125000000000001,0.0,0.0,2.0,0.0,True,26.500000000000004,0.0,0,0,0.0,0.0
37,38.0,27.052500000000006,0.0,0.05250000000000001,0.0,0.0,2.0,0.0,True,27.000000000000004,0.0,0,0,0.0,0.0
38,39.0,27.928750000000004,0.0,0.05375000000000001,0.0,0.0,2.0,0.0,True,27.875000000000007,0.0,0,0,0.0,0.0
39,40.0,28.180000000000007,0.0,0.05500000000000001,0.0,0.0,2.0,0.0,True,28.125000000000007,0.0,0,0,0.0,0.0
40,41.0,29.056250000000006,0.0,0.05625000000000001,0.0,0.0,2.0,0.0,True,29.000000000000007,0.0,0,0,0.0,0.0
41,42.0,29.557500000000005,0.0,0.05750000000000001,0.0,0.0,2.0,0.0,True,29.500000000000007,0.0,0,0,0.0,0.0
42,43.0,29.808750000000007,0.0,0.05875000000000001,0.0,0.0,2.0,0.0,True,29.750000000000007,0.0,0,0,0.0,0.0
43,44.0,30.685000000000006,0.0,0.06000000000000001,0.0,0.0,2.0,0.0,True,30.625000000000007,0.0,0,0,0.0,0.0
44,45.0,31.186250000000005,0.0,0.06125000000000001,0.0,0.0,2.0,0.0,True,31.125000000000007,0.0,0,0,0.0,0.0
45,46.0,33.44250000000001,0.0,0.06750000000000002,0.0,0.0,3.0,0.0,True,33.37500000000001,0.0,0,0,0.0,0.0
46,47.0,33.94375000000001,0.0,0.06875000000000002,0.0,0.0,3.0,0.0,True,33.87500000000001,0.0,0,0,0.0,0.0
47,48.0,34.44500000000001,0.0,0.07,0.0,0.0,3.0,0.0,True,34.37500000000001,0.0,0,0,0.0,0.0
48,49.0,34.696250000000006,0.0,0.07125000000000001,0.0,0.0,3.0,0.0,True,34.62500000000001,0.0,0,0,0.0,0.0
